date,d1,d2,d3,d4,d5,d6,d7,d8,d9,d10
200101,17.77,14.88,10.7,7.63,4.45,5.25,2.34,3.71,2.73,3.23
200102,-3.24,-5.44,-5.27,-5.23,-6.83,-7.67,-5.7,-7.7,-5.04,-10.54
200103,-1.12,-4.35,-3.19,-2.95,-5.79,-6.94,-6.79,-4.83,-5.44,-7.4
200104,2.88,7.37,7.4,7.1,8.21,8.35,8.68,10.65,7.46,8
200105,8.92,12.69,4.64,2.65,2.74,2.69,3.08,3.21,2.49,0.22
200106,2.03,3.07,8.1,5.95,4.1,-0.11,1.35,-0.77,-1.42,-2.44
200107,-0.76,-4.23,-6.34,-6.68,-5.18,-4.39,-1.34,-2.7,-3.83,-0.91
200108,-3.12,-3.17,-4.31,-4.59,-3.78,-4.31,-4.62,-5.3,-4.84,-6.77
200109,-11.07,-13.79,-15.54,-16.09,-15.24,-12.97,-12.04,-14.89,-10.89,-7.11
200110,6.68,5.44,6.68,7.26,8.13,7.6,4.9,4.83,3.77,1.7
200111,5.74,7.62,8.69,9.93,8.35,8.05,7.26,10.12,7.56,7.77
200112,6.69,7.88,7.49,7.2,5.87,6.29,5.76,4.35,2.61,0.4
200201,4.55,-0.82,-1.11,-2.5,-1.26,-2.14,0.02,-1.77,-0.41,-1.8
200202,-3.91,-4.37,-3.81,-3.26,-2.8,-1.83,-1.29,-1.42,-1.74,-2.28
200203,7.85,8.54,9.17,8.46,8.84,6.8,5.96,6.55,5.93,3.32
200204,1.96,1.85,1.32,1.58,-0.16,-1,-1.73,-0.74,-3.18,-7.2
200205,1.78,-3.81,-5.57,-4.62,-5.22,-2.82,-1.47,-1.44,-1.23,-0.72
200206,-4.03,-0.26,-3.38,-5.13,-6.25,-6.86,-7.46,-8.24,-6.6,-7.58
200207,-11.35,-16.88,-15.46,-16.29,-12.61,-9.63,-9.9,-10.33,-9.65,-6.45
200208,-0.48,-1.65,-0.82,1.22,0.39,1.97,0.57,0.35,0.52,0.84
200209,-8,-8.03,-7.4,-7.01,-7.61,-8.61,-9.07,-10.86,-8.54,-10.87
200210,3.32,2.75,4.29,3.25,5.15,3.74,5.26,5.71,6.56,9.38
200211,11.47,12.29,10.16,9.32,8.86,7.45,8.54,9.15,5.05,5.3
200212,-3.84,-6.2,-6.81,-5.72,-6.03,-4.1,-5.65,-4.63,-3.71,-6.23
200301,2.09,-2.38,-2.97,-2.72,-2.64,-3.29,-1.37,-2,-1.94,-2.99
200302,-1.14,-4.84,-2.49,-2.78,-3.74,-2.25,-1.87,-2.15,-0.56,-1.98
200303,1.81,0.82,0.81,1.71,0.95,1.38,0.37,0.56,1.03,1.17
200304,9.48,10.17,10.39,9.3,11.18,8.43,8.98,8.09,6.45,8.47
200305,14.1,13.67,11.03,11.1,10.35,7.63,9.94,9.45,8.98,4.44
200306,5.51,5.49,1.73,1.87,1.91,1.89,2.28,0.74,0.28,1.48
200307,9.04,7.71,7.82,6.51,5.31,3.89,4.03,3.38,2.1,1.57
200308,5.19,4.93,4.88,4.7,5.66,5.02,5.22,4.8,3.82,1.29
200309,4.5,0.12,-2.37,-2.74,-2.56,-1.41,-1.36,-1.72,-1.69,-0.98
200310,9.46,8.99,9.03,8.68,8.43,8.45,7.64,8.55,6.81,5.13
200311,4.93,4.04,3.43,3.37,3.11,3.95,3.22,2.51,2.16,0.66
200312,2.75,2.36,2.22,2.21,1.75,3.16,1.82,3.08,3.38,5.36
200401,8.37,5.71,4.79,4.29,3.3,2.9,3.23,1.9,2.82,1.57
200402,0.34,0.07,0.03,1.4,0.75,2.67,2.46,2.04,2.04,1.3
200403,-0.45,-0.98,0.82,1.09,1.29,0.48,0.07,-0.4,-0.29,-1.91
200404,-3.96,-5.78,-4.72,-4.36,-3.18,-3.91,-3.08,-3.22,-1.84,-0.99
200405,-0.31,-0.47,1.6,2.05,1.67,2.07,2.1,2,1.99,0.96
200406,1.76,5.43,5.12,5.39,3.37,2.71,2.94,2.13,2.75,1.31
200407,-7.02,-9.68,-6.95,-6.82,-5.78,-5.54,-5.03,-5.24,-3.67,-3.26
200408,-1.46,-1.29,-0.41,-1.86,-0.66,-1.13,-0.72,-0.25,0.44,0.42
200409,3.82,5.19,5.74,5.49,4.5,3.27,3.99,3.21,4.02,0.38
200410,1.37,1.61,2.9,1.59,2.08,2.52,2.19,2.42,3.33,0.88
200411,8.14,9.9,9.4,8.59,7.51,6.19,6.89,6.74,5.69,3.49
200412,6.44,3.24,3.88,2.76,2.63,4.23,5.27,3.85,3.12,3.52
200501,-3.48,-4.62,-4.24,-3.42,-3.9,-2.56,-1.45,-3.54,-1.36,-2.52
200502,0.96,-0.14,2.28,3.06,2.37,2.18,3.47,2.53,3.55,1.68
200503,-4.2,-3.46,-2.67,-2.03,-2.85,-1.51,-0.9,-1.3,-0.22,-1.94
200504,-5.83,-6.58,-6.56,-6.28,-5.49,-4.37,-3.84,-3.92,-3.17,-1.29
200505,4.26,6.57,7.26,7.43,6.46,5.28,6.28,5.56,3.7,2.96
200506,3.99,4.88,4.24,3.73,3.14,2.74,2.82,2.31,2.68,-0.66
200507,7.89,6.51,7.46,6.11,5.85,5.28,5.65,5.41,4.83,3.28
200508,-1.01,-1.63,-1.79,-1.38,-1.62,-0.69,-0.71,-0.74,-1.19,-0.8
200509,1.16,0.11,0.04,1.02,0.58,0.31,1.16,1.2,1.89,0.48
200510,-3.5,-2.78,-2.7,-3.43,-3.35,-2.85,-2.99,-2.66,-2.28,-1.09
200511,3.21,5.43,5.05,4.85,4.89,5.87,4.06,4.63,3.85,3.64
200512,1.1,-0.35,0.46,-0.97,-0.32,1.46,0.96,1.09,0.76,-0.3
200601,8.66,9.87,9.25,8.45,8.4,6.03,5.45,4.55,3.93,1.79
200602,1.23,-0.93,0.01,-0.96,-0.82,-0.42,-0.36,0.19,-0.49,0.23
200603,5.3,4.67,4.78,4.56,4.91,3.06,2.78,2.67,1.58,1.15
200604,0.33,-0.21,1.4,0.38,0.6,0.21,1.87,0.56,1.43,1.17
200605,-5.84,-6.01,-5.09,-5.16,-6.3,-3.28,-4.13,-3.22,-3.54,-2.23
200606,-1.26,-0.44,-0.03,0.24,0.07,-0.43,-0.69,-0.82,0.85,0.13
200607,-3.58,-3.95,-3.8,-3.78,-3.87,-3.51,-4.42,-2.64,-1.01,1.04
200608,2.13,3.36,3.75,2.36,2.44,2.35,1.63,2.46,2.19,2.41
200609,0.85,0.27,1.55,0.78,1.23,0.78,1.98,1.55,1.96,2.74
200610,5.31,6.46,5.78,5.33,4.93,4.51,3.56,4.47,3.45,3.21
200611,2.48,2.11,2.93,2.32,3.87,4.08,4.1,3.75,3,1.44
200612,2.37,1.39,-0.38,0.29,0.22,0.41,0.43,0.13,0.06,1.81
200701,1.56,0.82,2.08,1.56,2.78,2.96,3.59,3.12,2.85,1.25
200702,-0.46,-0.87,-0.33,-0.34,0.42,0.93,0.11,0.02,0.28,-2.7
200703,0.77,0.75,1.02,0.27,2.75,1.56,1.35,0.98,1.05,1.18
200704,1.86,1.14,1.97,2.02,3.35,4.07,3.97,4.47,3.95,4.43
200705,2.25,3.55,3.52,3.95,5.4,5.56,4.27,4.13,3.29,3.45
200706,-0.36,0.02,-1.39,-1.94,-0.95,-0.66,-1.65,-1.87,-1.44,-1.65
200707,-6.07,-7.35,-6.71,-6.04,-4.99,-4.5,-4.52,-4.58,-2.83,-2.66
200708,-1.47,1.3,2.5,1.38,1.55,-0.92,-0.59,0.35,-0.24,2.11
200709,1.73,1,0.99,1.32,2.16,3.22,2.67,2.59,3.65,4.04
200710,1,1.85,1.9,2.86,2.89,2.47,2.15,1.34,2.27,1.97
200711,-8.8,-8.56,-7.54,-6.88,-5.62,-6.35,-5.43,-4.94,-3.65,-3.93
200712,-0.44,-0.68,-0.51,0.55,-1.2,-0.76,-1.74,-0.79,0.69,-0.74
200801,-6.78,-8.55,-7.26,-6.87,-5.57,-6.19,-5.16,-6.04,-6.12,-5.96
200802,-3.28,-5.38,-2.11,-3.84,-3.5,-0.8,-1.79,-2.1,-2.18,-3.17
200803,-2.28,-0.14,0.79,0.82,-0.85,-1.17,-2.61,-0.98,-2.09,-0.16
200804,0.92,2.65,2.62,3.77,6.58,9.12,5.28,6.05,6.39,4.01
200805,3.5,3.76,5.13,6.08,5.48,4.9,4.81,4.21,3.37,0.76
200806,-7.04,-9.84,-8.8,-6.69,-7.35,-6.99,-7.21,-8.75,-6.49,-8.75
200807,2.56,6.17,4.16,3.98,0.74,1.07,-2.67,-2.19,-2.64,-0.71
200808,2.65,4.13,4.41,6.04,3.7,3.22,1.79,2.52,0.25,1.27
200809,-9.39,-7.5,-7.57,-7.18,-10.5,-9.82,-11.95,-12.71,-11.41,-8.07
200810,-20.38,-20.08,-22.41,-20.43,-20.44,-19.13,-22.11,-20.95,-21.16,-14.87
200811,-15.65,-11.34,-12.52,-10.6,-12.31,-8.14,-10.29,-8.81,-10.44,-6.32
200812,2.72,4.89,6.75,5.13,4.13,4.95,4.06,4.17,2.64,0.62
200901,-7.65,-13.71,-10.18,-11.28,-9.84,-8.09,-5.97,-7.24,-6.83,-8.05
200902,-12.85,-12.04,-12.18,-11.76,-9.93,-9.73,-9.82,-9.09,-9.82,-9.71
200903,9.12,10.43,9.3,10.13,10.51,9.1,10.27,7.77,8.29,8.71
200904,15.01,17.91,16.43,15.65,17.73,13.64,13.7,13.07,14.84,7.55
200905,8.64,2.43,2.58,3.39,1.52,2.37,3.68,4.67,5.78,5.61
200906,5.24,3.55,2.59,1.34,1.78,0.14,0.73,0.37,-0.18,0.25
200907,10.18,9.85,11,9.32,10.38,9.41,8.84,8.72,8.58,7.03
200908,7.52,4.3,2.74,4.29,3.84,2.99,4.16,5.25,3.67,2.94
200909,6.49,6.99,7.82,5.75,5.69,6.64,6.29,6.83,4.72,3.14
200910,-8.13,-8.61,-7.94,-7.19,-6.22,-4.97,-4.65,-4.6,-2.9,-1.06
200911,1.74,1.6,3.34,2.46,3.41,4.57,5.16,4.07,4.43,6.39
200912,6.65,9.36,9.63,8.92,7.53,6.98,5.39,6.48,4.15,1.07
201001,-1.21,-4.14,-3.36,-2.49,-3.8,-3.2,-3.51,-3.61,-3.16,-3.45
201002,4.2,6.28,4.26,3.7,5.98,4.79,4.73,5.8,3.82,2.71
201003,7.87,8.4,8.08,8.84,7.63,8.2,7.41,8.04,5.71,5.67
201004,10.45,7.86,5.66,5.15,5.92,3.33,5.4,3.65,2.39,0.67
201005,-8.68,-8.28,-7.6,-8.02,-7.75,-6.97,-7.41,-6.78,-7.51,-8.14
201006,-9.38,-8,-7.86,-8.25,-8.06,-6.52,-6.8,-6.39,-4.84,-5.06
201007,5.45,6.45,7.04,6.61,7.77,6.42,7.11,7.3,7.24,6.86
201008,-8.6,-9.23,-7.82,-6.95,-7.29,-5.4,-5.1,-4.62,-4.37,-4.37
201009,11.21,12.16,12.83,13.7,12.87,12.47,10.32,10.91,10.43,8.55
201010,4.48,5.95,4.14,2.74,4.25,3.99,2.23,4.19,3.64,3.95
201011,2.7,4.75,3.53,3.83,4.23,3.91,2.22,3.11,1.47,-0.55
201012,9.25,8.72,9.21,7.61,7.85,7.02,7.65,6.54,6.55,6.48
201101,0.4,-2.8,0.46,1.13,0.12,2.43,2.57,2.17,1.6,2.47
201102,4.28,4.61,6.45,5.51,5.16,5.9,3.66,4.42,3.9,3.03
201103,1.28,3.55,3.53,1.67,3.24,3.35,2.29,1.82,0.96,-0.37
201104,0.25,2.21,1.53,2.97,3.37,3.66,2.75,2.68,3.35,2.99
201105,-2.71,-2.56,-3.46,-1.03,-1.89,-1.18,-0.84,-0.3,-0.78,-1.4
201106,-2.48,-2.95,-1.93,-0.85,-1.61,-1.52,-2.07,-2.02,-1.53,-1.66
201107,-2.47,-2.79,-4.1,-4.22,-4.81,-3.68,-3.94,-3.36,-3.82,-1.46
201108,-10.64,-10.92,-9.78,-9.33,-7.92,-8.49,-7.68,-7.76,-5.81,-5.08
201109,-11.03,-11.45,-11.08,-11.18,-11.4,-11.46,-10.42,-9.65,-8.48,-6.2
201110,10.19,15.74,15.76,15.7,15.23,15.37,14.55,13.8,11.52,10.2
201111,-2.3,-0.73,-0.5,-0.19,-1.27,0.72,0.2,-0.34,-0.74,-0.15
201112,1.29,0.73,-0.21,0.63,-0.14,-0.21,-0.25,-0.66,-0.88,1.39
201201,8.26,9.19,7.26,6.37,6.31,6.24,6.2,6.26,5.7,4.34
201202,2.72,0.73,3.37,3.39,3.42,4.32,4.73,4.91,4.36,4.57
201203,4.76,2.75,2.12,2.62,2.47,0.4,2.01,1.88,2.34,3.6
201204,-1.11,-2.46,-2.18,-0.99,-1.13,-1.07,-0.64,-0.32,-0.75,-0.77
201205,-5.85,-8,-7.01,-6.17,-6.16,-7.43,-7.71,-7.76,-6.43,-5.71
201206,6.03,5.91,5.93,4.44,4.12,2.75,1.68,2.15,2.83,4.34
201207,-1.84,-2.34,-1.99,-1.56,-1.93,-0.02,-0.48,-1.14,0.68,1.51
201208,2.53,2.9,3.45,2.21,4.83,3.51,4.29,3.61,2.88,2.13
201209,4.73,4.17,5.51,3.34,2.28,2.93,1.89,2.45,1.93,2.81
201210,-2.98,-3.71,-2.69,-3,0.22,-1.93,-0.76,-0.04,-1.52,-1.98
201211,-0.82,1.6,0.76,0.25,1.72,2.99,2.28,1.49,1.3,0.36
201212,1.74,4.92,3.94,3.35,2.92,2.94,1.72,2.96,1.86,0.39
201301,7.13,4.6,6.58,6.51,6.65,6.61,8.39,7.21,6.73,4.86
201302,0.81,0.64,1.61,1.14,1,1.41,1.87,0.9,1.66,1.25
201303,5.38,5.36,4.5,4.54,4.57,5.09,4.7,4.75,4.23,3.72
201304,0.57,-0.08,-1.17,-0.54,-0.68,-0.61,0.62,1.05,1.47,1.99
201305,4.54,6.44,6.47,4.98,4.87,4.44,4.96,2.45,2.36,2.53
201306,1.47,-0.18,1.23,-0.13,-0.73,-0.9,-1.69,-1.68,-0.5,-1.5
201307,7.9,8.35,7.78,6.25,7.5,7.64,6.77,6.42,5.62,5.18
201308,-2.68,-2.97,-3.1,-2.23,-3.36,-2.14,-2.7,-1.99,-2.5,-2.85
201309,6.65,7.51,6.51,6.31,5.25,5.95,5.82,4.92,4.19,2.97
201310,1.8,1.44,2.94,1.45,3.61,3.75,3.21,3.27,3.7,4.75
201311,5.37,6.3,3.89,4.55,3.42,3.37,1.94,1.81,2.33,3.4
201312,2.63,1.51,2.55,2,2.52,3.12,3.42,3.02,3.05,2.52
201401,0.59,-2.97,-2.33,-3.75,-2.92,-1.93,-2.25,-3.22,-2.3,-3.88
201402,4.38,4.95,4.84,4.69,4.65,6.12,5.12,6.21,6.07,4.1
201403,-0.96,0.15,-0.16,-0.63,-0.88,-1.04,-0.45,0.07,-0.25,1.07
201404,-5.65,-5.6,-4.26,-3.84,-2.98,-2.36,-1.33,-1.48,0.01,0.92
201405,-0.72,-0.99,-0.27,0.78,1.33,1.47,1.34,2.73,2.39,2.19
201406,4.72,6.11,6.17,6.33,4.83,5.27,4.61,3.71,2.82,1.64
201407,-6.08,-7.29,-6.92,-5.08,-6.03,-5.26,-4.3,-2.7,-2.2,-1.1
201408,3.78,3.63,5.14,5.14,4.66,5.49,5.33,5.24,4.64,3.84
201409,-4.9,-7.08,-5.53,-5.15,-5.5,-5.35,-4.37,-3.53,-2.21,-0.96
201410,3.33,6.73,6.42,6.32,5.26,4.01,1.26,3.4,2.77,1.98
201411,-1.04,-1,0.47,-0.08,1.67,1.18,1.14,3.08,2.64,2.9
201412,4.68,5.85,3.58,1.45,1.59,0.39,-0.2,0.92,0.01,-0.57
201501,-3.63,-5.46,-3.99,-4.02,-4.05,-1.81,-2.05,-1.35,-2.26,-3.47
201502,4.59,6.52,7.54,5.75,7.15,7.7,6.83,7.35,6.02,5.94
201503,1.52,1.38,1.86,1.98,1.36,0.92,0.8,0.3,-0.86,-1.99
201504,-1.82,-2.82,-2.27,-2.1,-1.84,-1.49,-0.05,-1.03,-0.18,1.52
201505,1.69,3.01,2.63,2.83,1.81,3.32,0.86,2.24,1.1,1.2
201506,1.1,4.21,1.89,-0.25,0.71,-0.92,-1.54,-1.08,-2.41,-1.81
201507,-4.92,-5.44,-2.33,-1.74,-2.13,-1.6,0.98,0.72,0.09,2.61
201508,-3.91,-5.52,-5.58,-6.81,-6.24,-4.58,-6.43,-5.46,-5.05,-6.36
201509,-5.96,-7.1,-5.87,-6.18,-5.4,-5.6,-4.33,-4.71,-3.02,-2.5
201510,3.82,6.35,6.08,4.84,6.46,5.65,5.51,6.88,6.32,8.67
201511,2.7,3.72,4.51,4.98,3.18,0.71,0.96,0.94,-0.15,0.39
201512,-4.07,-5.49,-5.29,-4.5,-6.06,-4.83,-3.91,-3.68,-2.73,-1.34
201601,-9.66,-10.47,-10.67,-10.1,-8.69,-7.99,-7.2,-8.52,-5.37,-5.13
201602,-0.69,-0.63,0.55,0.35,1.14,1.91,1.32,0.58,1.29,-0.5
201603,5.14,7.77,7.71,8.47,8.98,7.7,8.13,8.43,7.59,6.26
201604,4.47,2.69,3.37,1.47,1.75,1.65,1.6,1.83,1.03,0.34
201605,-0.14,0.08,2.63,1.9,0.5,1.73,2.34,2.97,1.12,1.79
201606,-0.2,-0.75,0.85,-1.06,0.66,-1.49,-0.69,-1.46,1.36,-0.17
201607,4.5,6.2,6.83,6.48,6.1,5.47,4.28,4.66,4.46,3.51
201608,3.25,4.08,0.78,3.28,1.88,1.6,-0.09,2.06,-0.39,0.31
201609,4.79,3.63,2.78,1.69,0.63,0.58,0.24,-0.02,1,-0.05
201610,-6.8,-6.01,-5.28,-7.02,-4.28,-3.75,-3.13,-1.58,-2.94,-1.38
201611,9.87,14.56,12.52,12.83,11.27,9.17,8.88,5.64,6.03,3.23
201612,3.24,5.26,2.6,1.12,1.68,1.42,1.05,0.28,1.31,2.16
201701,-0.27,-0.34,-0.25,1.45,1.41,1.18,2.57,2.85,3.22,1.86
201702,1.04,0.65,2.62,1.55,1.29,2.16,2.6,3.55,2.72,4.28
201703,2.18,-0.55,-0.01,0.68,0.32,-0.42,0.39,-0.23,0,0.25
201704,0.13,0.73,1.93,1.09,0.77,0.42,0.62,1.14,1.08,1.25
201705,-2.05,-2.77,-2.37,-2.51,-2.05,-1.12,-0.3,0.6,2.07,1.49
201706,4.68,6.1,4.52,3.36,2.04,2.57,1.88,1.6,0.09,0.59
201707,-1.2,-1.04,0.47,1.08,1.5,1.04,1.65,1.32,1.85,2.19
201708,-1.61,-1.24,-1.38,-2.49,-1.57,-0.99,-0.36,-0.23,-1.41,0.8
201709,9.12,8.28,7.36,7.56,6.56,4.24,4.12,3.43,2.44,1.78
201710,-0.9,0.01,0.17,0.3,0.34,2.21,2.5,1.84,1.53,2.67
201711,3.06,3.24,2.58,2.66,2.96,3.96,2.96,4.8,3.08,3.06
201712,0.89,-0.25,0.31,0.67,0.16,0.52,1.14,0.94,1.72,1.12
201801,2.29,3.12,2.06,2.6,2.88,4.09,3.86,5.08,4.41,6.4
201802,-3.85,-2.79,-3.32,-3.53,-4.06,-4.47,-3.72,-3.75,-3.73,-3.48
201803,1.1,1.43,1.25,0.93,0.9,0.4,0.55,-0.12,-0.67,-3.23
201804,1.51,1.43,2.04,1.55,1.73,-0.82,-0.4,-0.26,-0.12,0.5
201805,7.71,7.77,6,6.71,6.79,3.93,4.63,2.82,0.13,2.72
201806,0.99,2.12,1.02,1.31,0.92,-0.6,0.17,1.05,0.33,0.59
201807,-1.05,-0.48,1.82,2.21,1.71,1.91,1.96,2.7,3.36,3.87
201808,3,4.73,5.4,4.51,3.22,4.89,3.4,3.52,2.66,3.7
201809,-1.91,-2.87,-3.31,-1.15,-2.24,-2.14,-1.22,0.06,-0.41,0.76
201810,-10.49,-12.11,-11.94,-11.6,-11.29,-9.3,-10.86,-8.43,-8.21,-6.53
201811,-2.08,-0.6,1.38,2.3,1.6,1.44,3.62,1.71,2.35,1.78
201812,-12.9,-12.33,-11.53,-12.78,-12.23,-11.32,-11.67,-10.62,-9.44,-8.75
201901,10.59,9.88,10.55,10.89,12.91,11.85,12.74,10.27,10.24,7.4
201902,5.4,6.31,5.71,5.25,4.63,5.89,6.29,3.99,5.16,2.87
