date,d1,d2,d3,d4,d5,d6,d7,d8,d9,d10
200103,-10.51,-4.95,-2.82,-2.28,-1.04,-1.36,-1.47,-1.1,-2.62,1.83
200104,10.9,6.66,5.47,5.81,4.81,3.49,5.7,3.32,6.38,6.68
200105,-0.22,1.4,1.83,2.61,3.76,2.4,-0.17,5.04,5.06,4.86
200106,-1.66,-1.9,-2.95,-2.41,-0.02,0.67,-1.3,-0.87,3.22,-2.09
200107,-1.68,-2.86,-1.38,-0.91,-1.25,-2.39,-0.85,-2.12,3.81,-0.88
200108,-7.57,-6.91,-4.45,-3.69,-2.74,-3.35,-5.46,-5.22,-5.84,-7.28
200109,-7.89,-8.9,-8.87,-11.61,-10.2,-7.17,-12.36,-11.33,-5.41,-18.84
200110,3.67,4.62,0.27,2.13,-0.23,-0.05,3.04,1.16,-7.71,2.18
200111,8.41,7.71,6.68,6.78,7.39,4.45,10.29,9.95,10.69,13.66
200112,-0.71,2.17,3.31,3.77,3.45,5.38,0.51,4.61,3.95,3.91
200201,-1.3,-0.84,-0.72,-3.39,0.46,-1.17,-0.52,2.29,-3.78,1.11
200202,-2.44,-3.78,-0.24,1.12,0.98,-0.82,-1.07,-1.19,-6.23,-1.51
200203,2.45,4.84,5.56,6.82,5.61,4.64,6.58,6.44,4.77,11.38
200204,-7.89,-7.06,-3.88,-0.62,0.08,1.08,-0.95,0.78,-10.16,3.54
200205,-2.47,-0.73,-0.23,-0.58,-1.07,-0.31,1.29,-0.55,-4.91,-1.04
200206,-8.16,-7.07,-5.98,-4.56,-4.94,-5.89,-7.11,-8.02,-8.7,-8.27
200207,-4.94,-7.67,-10.49,-9.75,-8.41,-10.09,-9.44,-12.49,-14.82,-16.26
200208,0.45,-0.4,-0.34,0.62,1.68,0.69,1.9,3.33,5.04,3.44
200209,-9.61,-12.87,-10.62,-10.81,-8.91,-8.9,-9.99,-7.98,-8.2,-16.73
200210,10.38,7.36,12.49,4.75,5.44,0.35,6.6,4.1,6.88,-0.16
200211,4.95,6.03,6.5,7.04,5.59,6.72,5.45,8.49,7.56,13.28
200212,-6.85,-5.77,-5.95,-5.45,-3.81,-2.42,-1.67,-6.43,-6.73,-3.46
200301,-2.76,-2.51,-2.93,-2.73,-1.16,-2.41,-2.93,-5.14,-4.2,-3.29
200302,-0.29,-1.99,-4,-2.21,-2.89,-2.16,-2.46,-3.74,-4.37,-6.36
200303,3.28,-0.66,0.4,-0.29,1.12,0.45,-0.13,-0.04,-2.95,-0.26
200304,6.82,8.7,9.36,9.07,9.86,7.03,9.14,10.67,12.37,8.92
200305,3.03,9.32,7.24,7.62,6.68,9.04,7.64,8.16,8.61,8.4
200306,1.45,0.41,2.18,1.36,2.71,0.53,0.53,-0.72,3.85,6.31
200307,0.92,2.98,4.32,3.86,0.25,3.78,2.62,0.93,4.02,2.58
200308,0.89,4.43,1.67,1.46,3.12,0.9,3.58,3.68,5.38,8.06
200309,-0.1,-1.73,-3.01,-0.17,-1.71,-0.52,-0.46,-3.79,-2.18,1.58
200310,3.61,5.86,8.97,6.48,6.69,9.37,8.2,7.1,7.35,8.82
200311,0.45,1.9,0.51,1.62,2.85,0.56,2.41,1.91,4.53,4.93
200312,3.58,4.86,4.21,4.85,3.75,4.9,3.79,6.52,4.26,8.5
200401,1.34,1.93,2.11,1.28,4.01,2.34,3.48,1.72,5.59,4.69
200402,1.69,0.26,1.69,2.55,1.41,1.6,1.56,2.04,3.31,-0.87
200403,-1.42,-2.67,-1.27,-0.01,-0.74,-1.46,0.77,-0.12,-0.38,-1.4
200404,1.06,-1.58,-2.68,-4.08,-1.85,-4.66,-2.27,-3.6,-3.18,-5.07
200405,1.14,1.67,1.35,1.21,-0.12,1.98,1,0.59,1.28,2.06
200406,0.85,2.43,1.27,2.68,0.98,1.41,4.79,2.49,3.42,5.65
200407,-7.01,-3.26,-2.61,-2.65,-1.25,-3.44,-3.62,-1.98,-1.41,-3.4
200408,-0.87,-0.27,-0.04,1.91,1.48,-0.08,1.34,0.07,0.91,-2.07
200409,0.52,0.88,3.21,1.07,2.65,2.96,2.75,1.19,4.47,2.65
200410,1.75,1.63,2.07,0.55,2.4,3.19,-1.33,2.43,2.42,0.12
200411,2.87,4.41,5.47,4.89,5.85,7.38,4.25,5.42,7.26,8.08
200412,4.63,3.06,2.83,3.23,1.98,2.15,5.17,4.62,2.12,4.9
200501,-3.41,-3.08,-2.7,-1.56,-3.42,-0.92,-0.68,-3.74,-0.13,-2.51
200502,0.93,0.71,6.55,1.97,2.32,3.15,1.49,1.1,4.79,3.89
200503,-1.23,-1.6,-1.88,-4.37,-1.25,-0.44,-1.95,0.21,-0.66,-1.9
200504,-1.39,-1.97,-3.58,-2.39,-2.56,-3.93,-1.75,-2.65,-3.06,-4.84
200505,4.51,3.94,2.85,4.27,2.16,3.56,2.95,3.56,3.63,6.78
200506,-0.97,-1.26,1.49,1.57,2.88,1.65,2.28,2.47,3.09,3.87
200507,4.32,5.75,4.07,2.83,2.35,2.33,5.37,3.68,4.23,6.19
200508,-1.99,-1.23,-0.64,-1.33,-0.44,-1,-0.08,1.25,-0.29,-2.24
200509,0.7,-1.07,1.7,0.07,1.83,1.04,1.62,1.29,2.47,0.33
200510,-0.42,-1,-3,-3.25,-2.86,-0.46,-1.89,-2.14,-1.49,-3.55
200511,3.65,4.39,4.58,4.03,4,3.89,3.38,3.61,3.07,2.32
200512,-0.48,-0.93,-0.64,1.91,0.64,0.85,1.09,0.37,-0.04,0.03
200601,1.67,2.93,2.4,5.43,3.45,2.8,5.65,5.21,4.6,5.7
200602,-0.35,0.19,-0.48,1.56,-0.24,1.52,0.46,-0.95,-0.17,-1.48
200603,1.56,1.41,2.86,1.52,2.04,1.73,1.15,2.51,1.37,3.25
200604,-0.5,-0.96,1.51,1.79,2,2.66,2.14,1.39,4.93,1.81
200605,-2.88,-4.33,-2.98,-3.3,-3.04,-2.49,-2.34,-1.25,-3.23,-1.54
200606,0.21,0.2,-0.93,-0.57,0.44,0.1,0.69,1.2,0.42,0.81
200607,-2.66,-1.08,0.67,0.01,-1.27,1.52,1.07,0.26,2.14,-1.56
200608,3.72,3.91,2.27,2,2.45,2.18,1.14,0.5,0.86,2.93
200609,2.92,1.9,2.35,2.72,1.9,1.42,2.57,1.32,3.27,2.08
200610,4.45,2.72,3.46,1.89,4.42,3.51,3.12,4.2,5.06,3.57
200611,1.97,0.82,3.07,1.95,2.45,3.1,2.18,2.39,1.28,1.69
200612,-0.87,0.36,1.55,0.26,3.69,1.73,1.41,3.6,3.22,2.44
200701,2.83,2.04,0.73,2.69,1.94,0.39,1.24,0.31,3.14,3.07
200702,-2.27,-1.73,-1.42,-0.63,-1.68,-2.4,-0.82,-1.24,-2.1,0.4
200703,1.19,0.25,1.31,0.96,1.88,2.36,0.86,1.02,1.13,1.2
200704,4.56,5.31,4.05,4.04,3.76,3.98,2.7,3.02,3.08,3.73
200705,3.42,2.48,4.01,4.24,3.57,4.34,2.85,4.81,3.42,2.93
200706,-2.01,-0.65,-0.24,-1.92,-2.55,-1.43,-3.1,-2.48,-2.77,2.6
200707,-0.69,-2.78,-1.65,-2.99,-5.51,-4.06,-5.42,-4.57,-5.9,-6.5
200708,1.87,1.67,1.78,2.82,1.02,1.77,2.16,0.52,-0.01,-1.91
200709,5.01,4.28,4.53,1.49,3.23,1.41,1.67,3.04,2.17,4.37
200710,6.48,1.8,0.75,3.72,0.86,1.48,-1.27,3.1,0.15,-1.51
200711,-5.06,-2.75,-2.28,-4.74,-6.27,-4.7,-7.03,-3.96,-5.45,-7.81
200712,0.06,-1.85,0.6,-0.55,-1.47,-0.83,-1.06,-1.05,-0.42,0.59
200801,-10,-6.29,-5.87,-3.95,-5.14,-5.12,-2.89,-4.79,-2.14,-6.72
200802,-5.34,0.76,-1.98,-1.11,-4.86,-1.65,-5.67,-3.1,-4.79,-6.89
200803,0.16,-0.26,2.01,-0.8,-3.29,-3.74,-3.03,-2.32,-1.35,2.78
200804,4.16,3.51,3.84,4.21,6.66,7.01,5.97,3.77,5.98,4.87
200805,2.94,4.69,-0.02,1.72,0.08,4.46,-1.59,1.79,2.03,2.13
200806,-8.15,-5.93,-7.47,-7.07,-9.66,-7.82,-12.19,-10.25,-9.57,-13.26
200807,-1.05,-1.04,-1.41,-1.88,2.85,-5.26,-3.71,8.27,5.89,2.24
200808,1.91,0.56,2.32,1.07,2.56,2.42,-1.36,0.71,2.59,5.7
200809,-10.58,-9.58,-8.65,-10.17,-6.95,-8.83,-16.17,-0.05,-4.74,-8.34
200810,-16.23,-15.06,-14.53,-18.81,-15.68,-14.52,-24.32,-24.88,-16.46,-26.36
200811,-9.55,-3.6,-5.57,-5.49,-9.19,-6.1,-8.8,-15.24,-15.36,-15.98
200812,1.31,2.68,1.86,1.73,2.95,0.04,-0.09,-0.42,4.84,3.05
200901,-4.36,-2.75,-9.24,-9.23,-11.81,-9.13,-9.14,-21.02,-13.03,-24.56
200902,-4.83,-10.57,-6.87,-12.49,-13.42,-10.27,-15.24,-18.92,-13.29,-15.48
200903,10.02,6.48,8.15,9.29,9.88,9.22,7.11,14.18,10.91,15.59
200904,10.57,5.07,8.19,9.57,13.76,10.65,14.08,14.54,17.09,34.84
200905,4.22,5.67,3.53,6.62,7.34,2.46,9.16,4.39,5.07,4.67
200906,3.11,0.84,-0.17,-2.16,0.05,-0.43,-2.53,1.27,-0.4,-0.57
200907,5.25,7.04,9.06,8.26,9.12,6.82,9.06,10.07,11.72,10.79
200908,1.1,1.47,3.9,4.18,1.6,4.87,5.6,6.06,8.69,18.2
200909,4.23,3.69,2.69,3.69,5.2,3.95,5.87,5.49,6.8,2.22
200910,-0.79,-0.37,-2,-1.36,-3.2,-4.45,-4.65,-4.85,-5.93,-12.28
200911,6.54,6.61,5.66,4.19,4.83,2.76,6.64,2.73,4.48,5.96
200912,2.48,0.82,4.18,2.43,2.78,6.61,4.3,2.72,5.18,1.56
201001,-3.76,-4.39,-4,-3.29,-1.09,-2.87,-2.16,-6.03,-3.09,-0.81
201002,2.58,2.9,4.78,2.29,2.79,3.5,4,5.1,4.45,8.84
201003,5.18,6.03,4.74,6.93,5.82,8.31,7.32,6.23,8.69,10.51
201004,0.79,0.84,2.41,3.99,1.43,3.87,1.91,0.97,5.19,4.9
201005,-7.91,-6.38,-8.14,-7.26,-8.62,-9.18,-8.63,-7.15,-8.99,-10.02
201006,-3.74,-4.35,-7.02,-6.32,-2.86,-6.99,-7.82,-7.57,-9.14,-11.95
201007,6.92,7,5.95,6.46,6.55,8.74,8.83,6.17,7.31,4.73
201008,-3.6,-4.87,-4.24,-4.36,-5.31,-1.67,-5.76,-5.02,-5.97,-10.02
201009,11.22,9.96,9.1,9.77,8.63,9.94,9.37,6.42,8.86,8.13
201010,5.32,3.92,4.66,4.13,4.31,4.04,2.82,1.3,3.39,-1.57
201011,0.61,-0.86,3.05,2.38,0.58,0.06,0.37,0.54,-1.34,-1.47
201012,5.14,4.2,6,7.39,6.3,7.74,9.8,8.03,8.22,15.68
201101,0.59,2.13,3.64,2.51,1.34,3.34,1.86,2.86,1.96,2.46
201102,2.82,1.91,3.82,4.66,4.05,6,3.08,4.85,6.4,2.32
201103,1.44,-0.75,0.08,2.05,1.45,2.04,0.82,-0.8,0.46,-2.63
201104,3.64,3.62,3.79,4.1,3.12,2.96,1.11,1.02,2.62,-0.17
201105,0.27,-0.48,-1.96,-2.02,-1.08,-1.63,-1.54,-3.11,-1.22,-4.11
201106,-0.74,-1.76,-2.31,-1.18,-2.57,-1.88,-1.31,-1.7,-1.73,-3.31
201107,1.23,-3.31,-1.88,-2.42,-2.68,-1.87,-4.09,-3.55,-3.66,-6.64
201108,-4.37,-5.12,-3.78,-7.53,-7.54,-7.62,-4.29,-5.56,-8.89,-12.96
201109,-5.21,-9.1,-5.88,-7.11,-8.04,-8.98,-7.45,-5.96,-10.72,-15.24
201110,9.14,12.09,9.96,13.71,13.53,13.68,9.79,9.82,13.27,15.38
201111,-1.03,-0.14,0.37,1.74,1.69,-0.13,0.39,0.12,-2.54,-7.16
201112,-0.79,-0.69,1.11,0.17,1.36,1.68,4.32,2.07,2.76,-1.49
201201,8.11,6.87,1.68,5.26,4.11,2.68,2.09,3.35,5.49,11.24
201202,6.98,2.53,3.64,2.78,2.43,4.61,4.65,4.02,5.31,7.43
201203,5,2.71,2.94,0.56,0.94,0.32,2.97,3.93,5.04,7.17
201204,-0.18,-0.79,-1.12,-0.3,-0.09,-0.52,-1.3,-0.04,-1.67,-5.88
201205,-6.06,-6.88,-3.89,-8.09,-6.72,-5.67,-4.18,-2.85,-9.97,-11.29
201206,2.91,2.31,3.75,4.64,4.37,4.32,5.58,4.44,4.69,6.36
201207,0.86,-0.2,2.34,1.6,0.79,0.76,1.67,0.68,-1.89,-1.33
201208,2.86,3.08,1.49,3.94,2.11,1.37,-0.33,2.32,4.69,6.61
201209,2.08,1.3,2.23,2.63,3.21,4.26,3.14,3.2,2.87,5.8
201210,-4.65,-2.56,-0.44,-1.83,-1.18,-1.8,-1.79,-0.73,-0.05,4.22
201211,1.65,1.99,-0.04,2.21,-0.17,-0.01,-0.75,0.09,1.18,-1.49
201212,-1.72,1.31,0.61,-0.09,2.1,1.96,1.52,2.82,4.26,7.45
201301,2.47,6.67,5.69,5.37,6.16,5.71,6.11,7.74,6.03,7.62
201302,0.96,0.79,2.14,-0.27,1.47,2.29,2.27,2.58,0.37,0.79
201303,3.77,3.81,3.73,3.26,5.34,3.28,4.85,4.21,4.81,3.53
201304,1.15,2.01,1.63,0.7,3.28,-0.41,1.45,0.74,2.52,2.31
201305,1.45,3.5,1.94,4.52,-0.01,2.77,-0.35,5.98,4.26,9.32
201306,-2.69,-2.14,-0.33,-0.94,-0.19,0.16,-0.11,-0.68,-1.92,-2.39
201307,6.46,5.29,5.25,4.81,5.35,4.99,5.95,5.49,6.08,7.9
201308,-2,-0.33,-3.03,-3.12,-2.99,-3.89,-2.83,-4.54,-4.27,-4.05
201309,5.77,3.6,3.62,2.75,4.1,2.51,4.37,2.56,2.91,2.74
201310,3.08,5.11,4.6,3.9,3.55,5.47,3.91,3.51,4.35,3.77
201311,3.51,3.53,3.24,2.64,1.26,2.09,1.92,2.59,3.73,6.84
201312,2.29,2.54,2.4,3.17,4.04,3.19,2.9,2.12,2.43,1.48
201401,-2.47,-4,-2.24,-3.98,-1.5,-4.27,-5.33,-2.9,-4.57,-3.73
201402,5.75,4.85,4.35,5.94,3.86,3.18,5.05,3.86,3.49,2.96
201403,-3.64,0.31,0.14,0.32,1.16,2.71,1.27,5.04,4.32,2.9
201404,-1.88,1.58,-0.31,0.19,0.78,1.02,1,0.83,-1.17,-2.61
201405,2.33,3.07,1.49,1.37,3.08,1.53,1.82,0.71,1.88,0.76
201406,2.41,2.03,1.56,1.75,4.25,1.34,4.69,2.32,3.49,3.83
201407,-0.9,-3.58,-1.04,-3.04,-1.58,-0.91,-2.02,-3.56,-2.37,-2.05
201408,6.05,4.11,4.79,4.68,2.33,3.4,2.07,3.22,5.04,4.91
201409,-1.23,-1.2,-1.62,-1.22,-2.08,-2.16,-4.51,-4.02,-1.9,-1.25
201410,2.77,3.04,3.3,1.75,2.7,2.49,-0.07,2.69,1.94,1.04
201411,2.56,4.26,4.21,2.21,1.61,4.15,0.65,-0.28,1.08,-0.26
201412,-0.91,-0.71,-1.26,0.44,-0.13,0.06,-0.61,2.11,2.51,1.67
201501,0.23,-2.29,-2.67,-2.73,-3.89,-3.82,-2.96,-4.56,-4.93,-10.2
201502,6.76,6.63,6.7,4.3,7.11,6.67,5.4,3.89,5.7,6.77
201503,-0.92,-0.92,-1.47,-0.96,-1.23,-1.5,-2.18,-0.69,-0.91,-1.39
201504,0.34,-1.31,0.77,0.23,0.27,1.36,3.18,1.3,0.57,2.41
201505,2.25,1.79,0.63,1.49,0.9,2.08,1.28,-0.09,1.53,1.18
201506,0.52,-1.81,-3.01,-1.81,-2.01,-1.98,-1.6,-2.55,-1.63,1.17
201507,4.19,2.16,2.11,2.43,1,-1.53,-0.79,-0.02,-1.47,-0.44
201508,-6.55,-6.17,-6.29,-6.21,-6.32,-4.63,-4.29,-5.49,-6.43,-6.89
201509,-3.08,-1.89,-2.45,-3.72,-3.13,-3.31,-1.49,-2.22,-5,-6.57
201510,7.95,7.89,7.44,9.37,7.9,8.56,7.39,5.21,6.49,8
201511,0.95,0.07,1.14,-0.59,-0.82,0.52,1.53,0.48,3.36,2.09
201512,-0.43,-2.69,-1.02,-2.45,-2.18,-4.34,-1.69,-2.51,-4.92,-4.94
201601,-8.62,-4.85,-2.6,-5.68,-6.25,-4.9,-4.37,-3.72,-10.05,-12.21
201602,-0.31,0.13,0.14,0.15,2.64,0.42,-0.3,1.41,-2.66,-7.17
201603,6.35,7.11,6.59,6.58,7.37,6.35,7.2,8.29,7.22,9.91
201604,1.24,-1.93,-1,-0.54,2.15,4.23,1.31,2.17,5.63,7.77
201605,2.24,1.84,2.38,1.67,3.28,1.97,0.43,-0.37,1.54,1.08
201606,-0.48,0.02,0.77,-0.9,0.06,1.76,1.64,1.71,-4.61,-6.27
201607,4.07,6.67,4.08,3.12,4.25,0.85,1.33,2.4,4.76,6.31
201608,-1.34,0.62,0.15,-0.26,0.82,1.36,0.41,3.26,2.96,6.53
201609,0.27,0.87,0.66,-0.38,1.77,0.48,-1.89,-1.33,0.98,0.39
201610,-3.55,-1.84,-1.14,-3.72,-1.53,-1.87,-1.54,0.5,1.01,-0.71
201611,2.16,0.71,3.43,5.88,3.9,7.82,6.54,10.78,11.5,19.65
201612,0.81,1.35,1.72,0.75,0.89,2.4,4.82,4.28,2.71,3.81
201701,3.28,3.63,2.9,1.63,0.78,-1.13,0.9,0.26,0.72,-0.38
201702,4.34,5.24,3.47,2.5,3.82,0.95,2.03,3.96,2.54,5.14
201703,1.02,2.03,0.31,0.26,0.07,-0.7,-1.02,-1.58,-3.03,-2.36
201704,2.22,1.45,2.32,1.21,2.49,-0.57,-0.48,-0.5,-0.66,-0.93
201705,2.54,2.91,3.26,-0.44,1.31,-0.37,-1.26,-1.68,-1.62,-2.78
201706,0.35,-0.61,0.32,1.1,-0.72,1.28,1.65,4.23,2.6,5.84
201707,1.9,2.75,2.99,0.75,2.35,0.37,2.73,1.69,2.46,1.79
201708,0.57,3.12,-0.02,-0.04,-0.13,-0.96,-1.14,-0.45,-1.42,-2.66
201709,2.22,0.48,1.75,2.11,3.6,4.6,2.66,4.68,4.99,6.03
201710,2.85,4.72,2.12,0.67,3.93,0.95,-2.15,1.35,3.18,4.28
201711,4.29,2.43,3.69,1.83,4.43,4.1,2.65,3.7,3.15,2.1
201712,1.29,0.72,0.54,1.6,1.81,0.12,-0.1,2.3,0.8,2.06
201801,9.68,5.4,3.76,6.46,5.63,4.97,1.19,5.35,4.62,4.71
201802,-2.19,-1.18,-4.62,-4.77,-4.92,-4.87,-4.5,-5.75,-2.06,-3.59
201803,-2.1,-2.54,-1.79,-4.5,-0.89,-1.69,1.13,-2.26,-2.51,-4.33
201804,0.58,-0.09,1.71,-0.44,0,1.98,-0.81,1.15,-0.36,1.57
201805,3.88,5.22,2.34,3.31,2.36,1.41,1.94,0.87,0.67,-1.42
201806,1.62,0.55,1.86,0.52,-0.52,0.52,0.66,-0.14,-2.14,-1.29
201807,3.54,1.57,4.83,4.69,3.4,2.8,1.77,4.06,3.99,3.44
201808,6.33,6.1,1.98,3.04,2.16,1.93,0.82,0.53,1.2,1.6
201809,1.12,0.36,0.26,1.69,-0.98,-0.82,-1.82,-1.04,-2.03,-0.32
201810,-10.77,-7.62,-6.14,-4.99,-6.75,-5.59,-4.91,-5.89,-6.61,-10.05
201811,3.1,-2.11,2.83,3.34,3.56,0.87,1.11,3.07,1.1,0.4
201812,-8.23,-9.45,-7.78,-8.06,-11.63,-9.65,-11.64,-10.03,-12.89,-13.51
201901,8.42,9.53,7.46,5.85,9.65,10.76,8.25,6.9,13.61,11.62
201902,4.69,3.72,2.31,4.9,4.3,2.63,3.95,1.1,2.16,1.57
